service,type de service,commentaire,note,date_visite,mois de visite,annee de visite,date_commentaire,mois de commentaire,année_commentaire,satisfaction
Disney Land Paris,Parc,"Nous avons passé 2 superbes journées au parc. Oui il y avait beaucoup de monde mais avec l'application de Disneyland pour voir les temps d'attente, nous avons réussi à faire toutes les attractions, même les nouvelles dans le Campus Avengers.  Par ailleurs il y a des fontaines d'eau disponibles pour tout le monde, nous y avons rempli nos bouteilles d'eau. Les spectacles sont top, illuminations avec le feu d'artifice à 23h est émouvant. Nous y retournerons avec grand plaisir.  Seul bémol, les entrées, les nuits à l'hôtel et tout ce qui se vend sur le parc, c'est vraiment cher mais bon, le parc affiche régulièrement complet donc aucune raison de revoir les prix à la baisse...",5/5,Visité en septembre 2022,septembre,2022,il y a 4 mois,Septembre,2022,
Disney Land Paris,Parc,"LE PLUS BEAU PARC DU MONDE, malgré toutes les visites que nous avons déjà faites dans ce parc, c’est à chaque fois les yeux pleins d’étoiles que nous repartons du parc !! Les spectacles sont toujours aussi sublime d’années en années !! HÂTE DE VOIR LE FUTUR DE CE PARC ET HÂTE QUE LE LAND REINE DES NEIGES OUVRE !!",5/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Disney Land Paris,Parc,"Merveilleux décors, personnages au Rdv, attractions au top, rien à redire vraiment incroyable ! (ps : un badge est récupérable gratuitement au city hall ! 😉)",5/5,Visité en décembre 2022,décembre,2022,il y a 2 semaines,Janvier,2023,
Disney Land Paris,Parc,"Bonjour je suis vraiment outrée par l'accueil qui nous ait réservé par les personnes de la sécurité à l'entrée de Disney Village. Certains sont sympas mais d'autres parlent vraiment comme si on était des chiens. Même pas un bonjour juste un aboiement pour nous dire où poser notre sac. Pas de pitié si on galère avec notre bagage et notre gamin sous le bras. Bref, c'est une honte pour des salariés de Disney de parler aussi mal aux gens.",2/5,Visité en octobre 2022,octobre,2022,il y a 3 mois,Octobre,2022,
Disney Land Paris,Parc,"Quand par téléphone, une employée (+ son responsable) nous affirme que nous pouvons rentrer avec la caravane sur la camping camping car et qu'on nous refuse l'entrée une fois qu'on a traversé la moitié de la France pour venir exprès à Disney, franchement c'est inadmissible !!!  J'ai mis plusieurs mois pour organiser tout ce voyage avec mes amis pour assister à la soirée Halloween et on se retrouve à la porte ???? C'est honteux !!",1/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Disney Land Paris,Parc,"Disneyland Paris traite bien en général ses visiteurs PMR, sauf dans son restaurant Lucky Nugget's à Frontierland. Les toilettes PMR sont en effet inaccessibles avec un fauteuil roulant de 62 cm de large ! Probablement un mauvais tour de Stitch?",1/5,Visité en juillet 2022,juillet,2022,il y a 5 mois,Août,2022,
Disney Land Paris,Parc,La magie opère à chaque fois. C'est un endroit où l'on oublie tous ses petits soucis.,5/5,Visité en septembre 2022,septembre,2022,il y a 3 mois,Octobre,2022,
Disney Land Paris,Parc,"Bonjour, je tenais à vous faire part de mécontentement Vis à Vis de notre journée passé au parc le mardi 6 septembre. Nous sommes venue exprès lors de la rentrée scolaire pour pouvoir profiter au mieux des parcs. Au lieu de ça nous avons eu le droit à un parc complet (Les vacances Espagnol n'étant pas finie). Afin de n'être pas venue au parc pour rien, nous avons du acheter un Disney Premier accès par personne, début de journée 70€/u payer à 10h 90€/u et oui le prix augmente en fonction de la demande.. SCANDALEUX ! Cela nous à permis de faire toute les attractions principale sans faire la Queue (1fois) certaine pouvant aller jusqu'à 180minutes... C'est un système Elitiste que je déplore.. Avant il vous suffisait de passer avec votre billet et de réserver GRATUITEMENT votre horaire de passage pour votre attraction. Grosse pense à toute les familles qui n'ont certainement pas pu faire plus de 6 manèges dans la journée. Merci de revoir votre système capitaliste pour que toutes les personnes ayant acheter un billet puisse profiter au mieux des deux parcs.",2/5,Visité en septembre 2022,septembre,2022,il y a 4 mois,Septembre,2022,
Disney Land Paris,Parc,"Nous avions avant le début du COVID l'habitude d'aller régulièrement à Disney, et cela fait maintenant plusieurs années que nous n'y étions pas allés. Nous avons voulu faire une surprise à nos enfants pour les fêtes, mais nous avons fait la désagréable expérience de nous faire refouler du parc car nous avions nos billets, mais nous ne savions pas qu'il fallait en plus réserver la journée. Mais ce qui me fait rédiger cet avis, c'est là manière dont nous avons été traités par un employé du parc en particulier. Très hautin, sans aucune écoute, très désagréable en sommes. Même le fait de voir deux enfants très déçus, et ma fille au bord des larmes ne l'a absolument pas fait changer d'attitude ! Si c'est ça la magie Disney, merci!!",1/5,Visité en décembre 2022,décembre,2022,il y a un mois,Décembre,2022,
Disney Land Paris,Parc,Toujours un bonheur de voir les enfants émerveillés... Un gros point négatif : le prix des menus qui a augmenté dans absolument TOUS les restaurants ! Le prix de l'entrée est déjà suffisamment élevé... Dommage que Disney soit devenu aussi cher qu'une semaine de vacances pour une famille !,4/5,Visité en décembre 2022,décembre,2022,il y a un mois,Décembre,2022,
Disney Land Paris,Parc,"Très propre, dommage que ce soit si cher. Bonne ambiance avec moins de monde cause Covid., Des attractions fermées, pas où peu de spectacles, pas de feux d'artifice,ni de grande parade... Mais c'est toujours aussi féérique 😍😍😍",4/5,Visité en juillet 2021,juillet,2021,il y a un an,Janvier,2022,
Disney Land Paris,Parc,"Merci pour l’accueil réservé aux personnes handicapées par Disneyland Paris. Vous êtes de loin les seuls à faciliter de toutes les façons (malgré le nombre de visiteurs que vous avez à gérer) le bien être et la visite de mon fils. Vous êtes aussi les seuls à ma connaissance, à réaliser un vrai travail d’inclusion et à offrir un tel nombre d’avantages aux personnes handicapées et je vous exprime ma totale gratitude. A bientôt",5/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Disney Land Paris,Parc,Venus un week-end à Disneyland très joli parc premiers jours il y avait peu de monde très agréable pour faire  les attractions. Nuit d’hôtel super sympa dans le thème le petit déjeuner est le dîner était au top et le deuxième parc était super sympa à faire mais un peu plus de monde,5/5,Visité en octobre 2022,octobre,2022,il y a 3 mois,Octobre,2022,
Disney Land Paris,Parc,"Temps d'attente aux attractions trop longue, beaucoup trop de monde, pour un lundi hors vacances avec nuage et froid, j'imagine pas en week-end avec soleil, locations poussette 25 euros la journée, et parking à 30 euros, heureusement j'avais pris de quoi manger car c'est excessif. Je n'y reviendrais pas.",2/5,Visité en novembre 2022,novembre,2022,il y a un mois,Décembre,2022,
Disney Land Paris,Parc,"Beaucoup d'attractions qui ne fonctionne pas de la journée comme ratatouille ou même la nouvelle attraction Avengers, vu le prix du billet je trouve cela inadmissible! Les tapis roulant ne fonctionnent jamais au niveau des parking! beaucoup d'attentes aux attractions. Le personnel n'est pas très accueillant.",3/5,Visité en août 2022,août,2022,il y a 4 mois,Septembre,2022,
Disney Land Paris,Parc,"Disneyland l'endroit rêver de tous les enfants... Mon fils en a rêver depuis longtemps nous lui avons fait la surprise pour ce noël.. les lumières sont magique, le parc est propre... Mais quels énorme déception de voir autant de personnel impoli et irrespectueux avec les adultes mais surtout les enfants.. Je suis tellement déçus de l'unique expérience de mes enfants.",3/5,Visité en décembre 2022,décembre,2022,il y a 3 semaines,Décembre,2022,
Disney Land Paris,Parc,"aire de camping car  le 24.1O.2022 : une honte compte tenu du tarif - 45 euros la nuit - 2 douches sur cinq fonctionnent (aucun aménagement dans les douches)   idem pour les toilettes - aucun lieu pour la vaisselle et les vidanges camping- car . travaux sur la partie disney attenante à l'aire : Marteau piqueur dès 8 heures du matin . et enfin les tapis roulants sont en cours de réparation , conclusion plus d'une demi heure de marche pour aller aux parcs - la moindre des choses serait de baisser le tarif pendant tout le temps des travaux .",1/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Disney Land Paris,Parc,"C'est la 2ème fois que je vais à Disney, et je trouve toujours aussi féerique la parade de Noël, les amis de Mickey....Le parc Disney est magique. Pour les attractions, c'est dommage qu'il faut attendre relativement longtemps,c'est le problème quand il y a beaucoup de monde....et c'était le cas pendant les 4 jours ( du samedi au mardi). Nous avions pris un hôtel du parc et le Disney express ( nous y sommes allés en train), ça facilite beaucoup le séjour :pas de soucis pour les bagages, tout peut se faire à pied donc pas de problème de dépendance bus, métro... Le point négatif pour se restaurer ou boire c'est très cher . Mais pendant les 4 jours, nous avons oublié les soucis du quotidien et nous avons plein d'étoiles dans les yeux.",4/5,Visité en décembre 2022,décembre,2022,il y a un mois,Décembre,2022,
Disney Land Paris,Parc,"Après plus de 3h de route nous sommes arrivé pour l'anniversaire de ma fille. Entre 1h30 à 2h mini de queue pour chaque attractions, des attractions fermées (beaucoup d'attractions) régulièrement tout le long de la journée, parade d'Halloween un seul et unique char et des adultes qui ne se bougent pas pour que les enfants voient passer la parade, le prix des billets car c'est un budget, je ne peux pas dire que la magie était là. Ma fille clairement déçue, nous aussi. Donc si vous avez de la thune à claquer allez y, sinon passez votre chemin et favorisez un autre endroit...",1/5,Visité en octobre 2022,octobre,2022,il y a 2 mois,Novembre,2022,
Disney Land Paris,Parc,"Il pleuvait... nous avons dû manger dehors avec des enfants en bas âge car si nous n achetons pas leurs menus nous n avons pas accès à la grande salle au fond ... qui était auparavant un lieu où l on pouvait s installer à l abri pour manger, quelqu'un filtre les gens et les laisse passer seulement si ils ont un plateau ... dommage que cet endroit magique soit devenu si commercial..",3/5,Visité en décembre 2022,décembre,2022,il y a un mois,Décembre,2022,
Disney Land Paris,Parc,"Toujours aussi féérique pour les petits et grands. Le protocole mis en place pour la crise sanitaire est stricte et bien respecté. Des rappels à l'ordre sont fréquents. Le temps d'attente est raisonnable. Dommage en cette fin juin de ne pas activer les Stand-by Pass ou Fast pass. Les prix sont exorbitants : 30€ le parking inadmissible 50€ pour 4 menu burger (2 adultes et 2 enfants) pour un résultat décevant, pas de goût ni saveur.",4/5,Visité en juillet 2021,juillet,2021,il y a un an,Janvier,2022,
Disney Land Paris,Parc,"Plus de 160e de billets pour minimum 60minutes de queue jusqu'à 120minutes pour les attraction intéressantes.... le parc est saturé ça ne vaut vraiment pas le coup. Le parc Asterix est 100 fois mieux. Disney est une pompe à fric, ils ont même supprimés les files virtuelles qui était indispensable à une bonne expérience vu le temps d'attente gargantuesque.",1/5,Visité en janvier,janvier,2023,il y a une semaine,Janvier,2023,
Disney Land Paris,Parc,"disneyland c’est franchement magique. la parade le soir, surtout à noël. c’est vraiment génial. les plus gros problèmes sont les suivants : + d’une heure de queue à absolument chaque attraction donc on paye pour faire à peu près 8-9 manèges donc il faut bien les choisir . le parking coûte 30€ de + qui n’est pas compris dans le prix du billet. Sinon en général tout se passe bien",5/5,Visité en octobre 2022,octobre,2022,il y a 3 mois,Octobre,2022,
